biosample_id,Cas12g,Cas13i,Cas12e,Cas13d,Cas3HD,Cas9,Cas3d,Cas10,Cas12d,Cas12c,Cas10d,Cas13f,Cas12k,Cas12b,Cas3,Cas12a,Cas12f,Cas13b,Cas12m,Cas3-Cas2
SAMEA7566497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA6543303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA6543305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA6543290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA6543309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA6543318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA6543317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA6543307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA6543312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA6543311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA6543324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA6543315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA6543306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA6543321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA6543313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA7678017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA7678019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA7678020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA104679304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA2272657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA2271920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA2272108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA104679305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA7322502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA7992920,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA7992919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA7993253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8000366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA7993254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8000367,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000368,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000401,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8000363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA7962736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA7962735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA7962737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA7962738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA7962739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA8065686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA8065822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA8065717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA8065774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA8065778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8158444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA8158484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAMEA8158506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA8158505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA8158514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA8236568,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8236585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8236594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8236593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8236589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8236592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8236583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA7487140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA6595202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8533642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8533641,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8533646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8520469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8520468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8520470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8617650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8065476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8751438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAMEA8801296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
SAMEA8801300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801323,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SAMEA8801293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAMEA8801299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAMEA8801318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801349,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
SAMEA8801330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SAMEA8801338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801346,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801361,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801443,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801382,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAMEA8801432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801459,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801485,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801488,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801480,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
SAMEA8801515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8801518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8801505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SAMEA8801484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8743419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8743418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAMEA8743420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8918417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8922961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA8955595,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
SAMEA8951503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA9459756,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA9835633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA9542875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA9542878,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA9543668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA9542877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA9542876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA9990741,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA9995894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA9996112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
SAMEA9996117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
SAMEA9996111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA9996115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA9996130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA9996592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA10456467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA2067182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA2067181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA2067190,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA2151701,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA2067187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA2067184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA10017269,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA2067183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA2160743,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA2067186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA10017266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA2067180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA2067189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA2154952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA2144248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA2067185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA2149742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8997626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA7892335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA7892341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA10029472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA10792453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA9534266,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA10977831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA10768002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA9985270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA9963717,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8617906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA10829610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA11051368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA11051367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAMEA11051363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA11051378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA11051362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAMEA11051360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA11051359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAMEA11051372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAMEA11051373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA11051376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA11051364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAMEA11051355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA11051361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA11051369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA11051379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA11051370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAMEA11051356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA11051353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA11051357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAMEA11051365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAMEA11051366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA11051371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAMEA11051358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAMEA11051377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA11051375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAMEA11051374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAMEA11105426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA11105425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA10557548,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SAMEA12009070,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA12009040,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA12009072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA11998756,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAMEA11998761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA12009164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMEA8997628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
